proc_text,page,plan,year,doc_id
부록 예방 공급 업체 평가 공급업체 정책 신뢰 공급업체 이용 약관 개인 정보 보호 정책 데이터 소스 공급업체 신중 독립 감사 보안 모델 운영자 정책 데이터 보호 정책 일치 데이터 모델 학습 마찬가지 모델 관리 저작 자료 보장 완화 조치 모색 플러그인 테스트 테스트 신뢰 플러그인 평판 플러그인 애플리케이션 테스트 타사 플러그인 위험 완화 테스트 디자인 정보 구성 요소 위험 완화 취약 구성 요소 발견 완화 이해 스캐닝 관리 패치 구성 요소 민감 데이터 액세스 개발 환경 해당 환경 통제 재고 관리 최신 재고 소프트웨어 자재 목록 최신 구성 요소 인벤토리 관리 최신 서명 인벤토리 배포 패키지 변조 방지 제로 데이트 취약 신속 감지 경고 보안 조치 모델 코드 서명 탐지 모니터링 모델 아티 팩트 구성 요소 환경 취약 스캐닝 승인 플러그인 요소 포괄 모니터링 구현,165,6,2025,508
인공 지능 보안 개념 애플리케이션 실수 민감 정보 알고리즘 기밀 데이터 공개 무단 액세스 재산 도용 개인 정보 침해 위험 완화 애플리케이션 데이터 정제 정책 구현 반환 데이터 유형 완료 필터링 응답 데이터 과잉적합 학습 민감 데이터 기억 의도 공개 해석 스크러빙 부족 데이터 유출 공격 시나리오 의도 노출 사용자 사용자 데이터 노출 의심 합법 사용자 애플리케이션 악의 방식 상호 작용 특정 사용자 데이터 노출 필터 우회 사용자 필터 우회 추출 입력 필터 우회 일련 프롬프트 애플리 케이션 사용자 정보 공개 학습 데이터 유출 학습 개인 데이터 유출 개인 데이터 사용자 자신 과실 애플리케이션 훈련 데이터 모델 유출 예방 스크러빙 학습 사용자 데이터 방지 데이터 스크러빙 기술 통합 사용자 데이터 학습 모델 데이터 입력 방지 입력 검증 악성 입력 필터링 모델 이즈 방지 입력 검증 구현 잠재 악성 입력 식별 필터링 모델 오염 방지,166,6,2025,509
부록 미세 조정 주의 모델 미세 조정 민감 데이터 주의 미세 조정 데이터 간주 사용자 공개 최소 권한 규칙 권한 사용자 액세스 권한 사용자 표시 정보 모델 학습 데이터 액세스 제어 외부 데이터 소스 액세스 외부 데이터 소스 액세스 타임 데이터 오케스트 레이 외부 데이터 소스 액세스 제어 안전 공급망 접근 방식 안전 플러그인 디자인 개념 플러그인 악의 요청 취약 초래 데이터 유출 원격 코드 실행 액세스 제어 입력 검증 권한 상승 초래 개발자 악용 방지 매개 변수 입력 안전 액세스 제어 지침 보안 조치 단일 필드 매개변수 플러그인 매개변수 분리 구성 문자열 구성 설정 정의 인증 문제 특정 플러그인 권한 부여 원시 코드 코드 안전 수용 공격 시나리오 공격자 조작 콘텐츠 삽입 플러그인 수락 쿼리 결합 사용자 요청 처리 날씨 예보 지시 악의 사용자 제어 도메인 요청 작성 도메인 시스템 자체 콘텐츠 삽입 코드 실행 데이터 도난 검증 부족 악용 플러그인 검증 단일 필드 자유 형식 입력 허용 공격자 오류 메시지 정찰 신중 제작 페이로드 타사 취약 악용 코드 실행 데이터 추출 권한 상승,167,6,2025,510
인공 지능 보안 매개변수 조작 무단 데이터 액세스 벡터 저장소 임베딩 검색 플러그인 유효 검사 연결 문자열 구성 매개 변수 허용 공격자 이름 호스트 매개변수 변경 벡터 저장소 액세스 액세스 추출 실험 저장소 인수 안전 코드 관리 플러그인 악용 공격 간접 프롬프트 주입 입력 유효 검사 취약 액세스 제어 안전 코드 관리 러그인 악용 저장소 소유 사용자 저장소 예방 매개변수 제어 유형 검사 시행 검증 계층 플러그인 매개 변수 입력 입력 유형 범위 검사 요청 구문 분석 검증 계층 유형 호출 애플리케이션 의미론 때문 자유 입력 허용 잠재 유해 메서드 신중 검사 지침 권장 플러그인 개발자 애플리케이션 보안 검증 표준 권장 입력 검증 철저 테스트 검사 테스트 플러그인 검증 보장 검사 테스트 개발 파이프라인 정적 애플리케이션 테스트 검사 동적 대화 애플리케이션 테스트 최소 권한 접근 통제 가이드라인 플러그인 접근 통제 지침 안전 입력 매개변수 악용 영향 최소 설계 최소 권한 접근 통제 기능 기능 노출 인증 사용자 지정 인증 플러그인 인증 효과 권한 부여 접근 통제 대화 사용자 경로 플러그인 경로 반영 사용자 정의 권한 부여 결정 컨텍스트,168,6,2025,511
부록 과도 대행 개념 시스템 과도 에이전시 과도 기능 과도 권한 자율 취약 방지 개발자 플러그인 기능 권한 자율 절대 사용자 권한 추적 작업 사람 승인 다운스트 시스템 권한 구현 과도 기능 에이전트 기능 오용 위험 과도 권한 플러그인 시스템 과도 접근 과도 자율 영향력 작업 인간 검증 부족 공격 시나리오 과도 권한 자율 개인 비서 악성 이메일 스팸 권한 사용자 승인 속도 구현 방지 개인 비서 플러그인 개인 사서함 액세스 수신 이메일 요약 기능 이메일 플러그인 메시지 기능 시스템 개발자 선택 플러그인 메시지 기능 간접 프롬프트 주입 공격 취약 악의 작성 수신 이메 이메일 플러그인 메시지 기능 호출 사용자 사서함 스팸 명령 방지 메일 읽기 기능 플러그인 과도 기능 제거 전용 범위 세션 사용자 이메일 서비스 인증 과도 권한 제거 플러그인 초안 메일 사용자 수동 클릭 과도 자율 제거 전송 인터페이스 속도 구현 피해 예방 플러그인 기능 에이전트 필수 기능 허용 에이전트 호출 플러그인 도구 최소한 기능 시스템 기능 플러그인 에이전트 플러그인 범위 제어 플러그인 기능 플러그인 도구 구현 기능 최소한 이메일 요약 사용자 사서 액세스 플러그인 이메일 기능 플러그인 메시지 삭제 전송 기능,169,6,2025,512
인공 지능 보안 세분 기능 개방 기능 특정 플러그인 개방 기능 명령 실행 세부 기능 플러그인 도구 파일 출력 함수 실행 플러그인 구현 동작 범위 명령 실행 안전 대안 해당 특정 기능 파일 플러그인 빌드 권한 제어 최소한 권한 플러그인 도구 시스템 부여 권한 최소한 작업 범위 고객 구매 권장 제품 데이터베이스 에이전트 제품 테이블 읽기 액세스 테이블 액세스 권한 레코드 삽입 업데이트 삭제 권한 플러그인 데이터베이스 연결 데이터베이스 권한 시행 사용자 인증 작업 사용자 컨텍스트 사용자 권한 부여 보안 범위 추적 사용자 대신 작업 해당 특정 사용자 컨텍스트 다운스 트림 시스템 실행 최소 권한 실행 사용자 코드 플러그 사용자 인증 최소 범위 인증 작업 인간 승인 작업 사람 승인 제어 다운스트림 스템 애플리케이션 범위 플러그인 도구 자체 내부 구현 사용자 대신 소셜 미디어 콘텐츠 게시 게시 작업 구현 플러그인 도구 사용자 루틴 다운스트림 권한 부여 다운스트림 시스템 권한 부여 구현 의존 작업 허용 결정 대신 다운스트림 시스템 권한 구현 도구 플러그인 구현 플러그인 도구 다운 스트림 시스템 요청 요청 보안 정책 검증 완전 중재 원칙,170,6,2025,513
부록 의존 개념 과도 의존 정보 문제 보안 취약 초래 감독 검증 중요 결정 콘텐츠 생성 신뢰 과도 기능 에이전트 기능 오용 위험 과도 권한 플러그인 시스템 과도 접근 과도 자율 영향력 작업 인간 검증 부족 오해 소지 정보 검증 오해 소지 정보 안전 코드 소프트웨어 안전 코드 제안 공격 시나리오 정보 악의 행위자 의존 뉴스 기관 악용 뉴스 기관 뉴스 기사 생성 악의 행위자 과도 의존 악용 오해 소지 정보 정보 의도 표절 저작 문제 의도 콘텐츠 표절 저작 문제 기관 신뢰 감소 안전 소프트웨어 제안 보안 취약 소프트웨어 개발 시스템 코딩 프로세스 가속 제안 의존 안전 설정 안전 코딩 관행 일치 권장 애플리케이션 보안 취약 악성 패키지 존재 코드 라이브러리 제안 소프트웨어 개발 회사 개발자 존재 코드 라이브러리 패키지 제안 신뢰 개발자 자신 악성 패키지 회사 소프트웨어 통합 타사 코드 라이브러리 제안 교차 중요 강조,171,6,2025,514
인공 지능 보안 예방 모니터링 검증 일관 검사 출력 정기 출력 정기 모니터링 자체 일관 투표 기술 일관 텍스트 필터 단일 프롬프트 모델 응답 비교 출력 품질 일관 판단 교차 신뢰 출처 출력 신뢰 외부 소스 출력 교차 추가 검증 계층 모델 정보 정확 도움 미세 조정 작업 미세 조정 품질 향상 미세 조정 임베딩 모델 향상 출력 품질 일반 사전 학습 모델 특정 도메인 조정 모델 정확 정보 생성 프롬프트 엔지니어링 매개변수 효율 조정 전체 모델 조정 사고 프롬프트 기술 자동 검증 사실 출력 검증 시스템 구현 생성 출력 사실 데이터 교차 검증 자동 검증 메커니즘 구현 보안 계층 추가 할루시네이션 위험 완화 작업 세분 작업 위험 감소 작업 관리 하위 작업 에이전트 할당 관리 도움 에이전트 작업 책임 위험 전달 전달 위험 한계 전달 정보 정확 기타 위험 효과 위험 전달 사용자 잠재 이슈 대비 정보 입각 결정 도움 사용자 친화 인터페이스 콘텐츠 필터 경고 인터페이스 생성 책임감 안전 장려 사용자 인터페이스 콘텐츠 필터 잠재 부정 사용자 경고 생성 콘텐츠 레이블 지정 조치 보안 코딩 취약점 방지 지침 개발 환경 잠재 취약 통합 방지 안전 코딩 관행 지침 모델 정확 사실 조작 정보 생성,172,6,2025,515
부록 개념 모델 도난 모델 무단 액세스 유출 경제 손실 평판 손상 민감 데이터 무단 액세스 위험 모델 보호 보안 조치 필수 취약점 악용 보안 결함 무단 액세스 중앙 모델 레지스트리 거버넌스 중앙 보안 내부 위협 직원 모델 유출 위험 사이드 채널 공격 사이드 기술 모델 세부 정보 추출 공격 시나리오 모델 도난 경쟁 무단 액세스 공격자 회사 인프라 취약점 악용 모델 저장소 무단 액세스 공격자 추출 경쟁 언어 처리 서비스 시작 민감 정보 추출 원래 회사 상당 재정 피해 직원 유출 노출 위험 증가 불만 직원 모델 아티 팩트 유출 시나리오 대중 공개 공격자 적대 공격 지식 자산 섀도우 모델 생성 쿼리 모델 복제 공격자 신중 선택 입력 쿼리 출력 수집 섀도우 모델 사이드 채널 공격 사이드 기술 추출 악의 공격 입력 필터링 기술 프리앰블 우회 사이드 채널 공격 자신 제어 원격 제어 리소스 모델 정보 검색,173,6,2025,516
인공 지능 보안 예방 접근 통제 인증 강력 접근 통제 인증 액세스 제어 최소 권한 규칙 강력 인증 메커니즘 구현 모델 저장소 학습 환경 무단 액세스 처음 가지 일반 해당 내부 위협 구성 악의 행위자 내부자 환경 외부 침투 모델 가중 아키텍처 수용 인프라 취약 보안 제어 취약 공급업체 관리 추적 검증 종속 취약 공급망 공격 악용 방지 중요 주제 네트워크 리소스 액세스 네트워크 리소스 내부 서비스 액세스 내부자 위험 위협 때문 일반 해당 궁극 애플리케이션 액세스 제어 사이드 채널 공격 방지 메커니즘 예방 단계 모니터링 감사 액세스 로그 정기 모니터링 모델 저장소 액세스 로그 활동 정기 모니터링 감사 의심 승인 감지 대응 자동 승인 워크 플로 보안 배포 거버넌스 추적 승인 워크 플로 배포 자동 인프라 액세스 배포 제어,174,6,2025,517
부록 개요 시스템 기능 예측 생성 가지 구분 공격자 시스템 모두 학습 데이터 조작 교육 시스템 공격 취약 모델 크기 조직 데이터 세트 조정 작업 사전 훈련 모델 의존 경향 공격자 모델 가용 손상 처리 강제 지시 데이터 삽입 사전 훈련 모델 악의 수정 기회 보고서 위험 관리 프레임 워크 시스템 보안 회복 개념 채택 보안 회복 위험 측정 위험 엔터 시스템 잠재 상황 이벤트 공격 위협 이벤트 심각성 측정 보고서 적대 머신 러닝 위험 식별 해결 관리 중점 개발 지침 사이버 보안 커뮤니티 표준 용어 시스템 회피 포이즈닝 프라이버시 공격 대응 시스템 회피 포이즈닝 개인 정보 보호 남용 공격 대응 데이터 모달리티 실행 학습 지도 비지 반지 학습 연합 학습 학습 공격 기존 완화 기법 한계 논의 예측 분류 공격 분류 학습 단계 머신 러닝 모델 학습 예측 생성 레이블 지정 데이터 샘플 모델 배포 구성 레이블 지정 학습 데이터 학습 단계 학습 알고리즘 입력 모델 손실 함수 최소 최적 모델 검증 테스트 일반 모델 실제 세계 배포 지도 학습 기술 예측 레이블 클래스 연속 예측 레이블 응답 변수 연속,175,6,2025,518
인공 지능 보안 학습 시간 공격 학습 단계 동안 공격 공격 공격 공격 학습 샘플 삽입 수정 학습 데이터 공격자 모델 해당 매개 변수 제어 하위 집합 제어 클라이언트 로컬 모델 업데이트 집계 서버 학습 패러다임 연합 학습 모델 기술 공급업체 모델 악성 코드 추가 공급망 공격 배포 시간 공격 회피 공격 테스트 샘플 수정 적대 생성 멤버십 추론 데이터 구성 프라이버시 공격 일반 모델 쿼리 액세스 권한 공격자 마운트 공격자 공격자 가용 무결 기밀 가지 분류 가용 침해 가용 공격 공격자 배포 시점 모델 성능 시도 차별 공격 공격자 학습 세트 일부 제어 데이 포이즈닝 마운트 결성 침해 결성 공격 모델 출력 결성 표적 모델 예측 공격자 배포 회피 공격 마운트 학습 이즈 공격 결성 위반 포이즈닝 결성 공격 공격 타겟 샘플 결성 침해 공격자 포이즈닝 샘플 삽입 훈련 데이터 제어 가정 공격 포이즈닝 샘플 테스트 샘플 추가 분류 유발 생성 공격 타겟 공격 공격자 결성 위반 유발 모델 매개변수 수정 중앙 집중 학습 연합 학습 설계 개인 정보 침해 공격자 훈련 데이터 공격 모델 공격 정보 관심,176,6,2025,519
